blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,depositor,amount
bnb,aave,3,36476685,2024-02-26 15:26:09.000 UTC,0xb569093a2b849bb49e7b5062c2119a25f9b73017e4ee902087ffd5b242c40f1d,4188,deposit,0x55d398326f99059ff775485246999027b3197955,0xdff41fbea916c31a7d31ecc80731f6889a135ff5,3.837018002755323e+19
bnb,aave,3,36469689,2024-02-26 09:35:40.000 UTC,0x3a5d6619c3f8b0b2d7de78be933edf13b2ce867524e93400f9172b4409b969e5,35,deposit_liquidation,0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,0x3b19c31a2ed95ce0a6502266c9a340e297593036,-8.50306363348666e+15
bnb,aave,3,36476804,2024-02-26 15:32:06.000 UTC,0xa0360e3c9e2a7729b70ffb7edabe5bf81191c33a8cbb6bc34d4a614cd3ee5203,564,withdraw,0x55d398326f99059ff775485246999027b3197955,0x364f818d34b0ef1e69ce337140056faaff8f18e9,-2.05e+22
