blockchain,project,version,block_number,block_time,tx_hash,evt_index,token_address,recipient,amount
bnb,radiant,1,35497816,2024-01-23 14:09:14.000 UTC,0xf43f61ce43142ac6583b73f00619704336a33761e099143e52e12fe0963873fb,32,0x55d398326f99059ff775485246999027b3197955,0xf78f4242b513ae09c536c72e4bba322ab9ae48ec,1.4967491098072986e+20
bnb,radiant,1,35492904,2024-01-23 10:03:16.000 UTC,0x691ba297e3a4465528200fea00594c960845d894469cc50116a651480edb3b7a,139,0x55d398326f99059ff775485246999027b3197955,0xf78f4242b513ae09c536c72e4bba322ab9ae48ec,5.8819913203375645e+19
bnb,radiant,1,35338341,2024-01-18 00:50:08.000 UTC,0xc9ac4c45cec4c1df62ac75c694d4cd17cd7d3bc65878e8fbdcaf564d7a1cade8,102,0x55d398326f99059ff775485246999027b3197955,0xf78f4242b513ae09c536c72e4bba322ab9ae48ec,1.0254143012275026e+20
