blockchain,project,version,block_number,block_time,tx_hash,evt_index,token_address,recipient,amount
gnosis,aave,3,32629263,2024-02-25 15:14:55.000 UTC,0x33842d5656b22528bba49f2b5e1346128419284600ff4ccbdc4984f2146486bb,3182,0x6a023ccd1ff6f2045c3309768ead9e68f978f6e1,0x664cb5d61fa921a26cf528e1df5539aecebb2025,1.6422601735323318e+17
gnosis,aave,3,32608109,2024-02-24 08:18:05.000 UTC,0x1eae341a5c94cbe9b5f7143e4d930c5b5a4de5a009b1e23aba5e8e9d7f67f612,727,0xddafbb505ad214d7b80b1f830fccc89b60fb7a83,0xe780da6fb1fae6a20d2dff47472d9f6ca35ba5b3,4.94958543e+08
gnosis,aave,3,32608094,2024-02-24 08:16:50.000 UTC,0xe959e0e376a10266d8fb0371ab1e0b3994681dd1d4143526a91f52906f38d06c,2036,0xddafbb505ad214d7b80b1f830fccc89b60fb7a83,0x0a1790c7dcfbdd4541721fbdd291923106c6d704,5.27955779e+08
