blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,borrower,amount
ethereum,strike,1,19217292,2024-02-13 06:25:11.000 UTC,0x73a4f6b7e79ec879e7f3e5bd483ba5eeafd56c417573f2ee560e40a389be1739,185,borrow,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xcb6586874cc04b01cc4fdb777de502cea7b3d6c1,1.8e+08
ethereum,strike,1,18958891,2024-01-08 00:55:23.000 UTC,0x0edd612a91739f15615304265ffad13baa8373fbdcb7ed30c0ffe4d8591212c8,17,borrow_liquidation,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xeca023e03127205dca2f196b8b32bdd748203587,-7.307780245e+09
ethereum,strike,1,19212969,2024-02-12 15:54:59.000 UTC,0xca09c6caa05ad342d981abab34a0b949983ca66ee2a2937654a694cdf935fdae,168,repay,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xf837d991b85808895d047e05d23dba0f35e4ac4b,-4.95e+10
