blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,depositor,amount
scroll,aave,3,3497746,2024-02-20 14:07:39.000 UTC,0x0a60e2ad887a3a0e0c51f72cf8b2aff99f9e5403344ad2be14950ca8cc5cb13e,25,deposit,0x5300000000000000000000000000000000000004,0xff75a4b698e3ec95e608ac0f22a03b8368e05f5d,1.5e+17
scroll,aave,3,3497817,2024-02-20 14:11:12.000 UTC,0x029f9e6f11fd75f5b00039ce0040f33f88775e42ead3852a8d5116c5d7cfaa56,21,withdraw,0x5300000000000000000000000000000000000004,0xff75a4b698e3ec95e608ac0f22a03b8368e05f5d,-1.5000000463525907e+17
