blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,borrower,amount
ethereum,aave_lido,3,20454208,2024-08-04 09:11:11.000 UTC,0x0bd845c9d078294327207457e91c6dc625c689c0044452953f7c630764c828d0,365,borrow,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x702b6770a81f75964ca5d479f369efb31dfa7c32,2.8808742499190137e+19
ethereum,aave_lido,3,20452066,2024-08-04 02:01:47.000 UTC,0x81d24a63c44b347b56947ba36da82862c526390acf4474bd4fcb7702868c4a37,172,repay,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3ee505ba316879d246a8fd2b3d7ee63b51b44fab,-2.0292e+20
