blockchain,project,version,block_number,block_time,tx_hash,evt_index,token_address,recipient,amount
bnb,aave,3,36467228,2024-02-26 07:32:27.000 UTC,0x6ad2c4df90f2c747f417b688300d97cd59c4809d36ba22b48ff2ffcb6b90faf2,235,0xc5f0f7b66764f6ec8c8dff7ba683102295e16409,0xae13e4da0952f0b8fe04e21df53716fcf799a923,1.515734344673096e+21
bnb,aave,3,36464322,2024-02-26 05:06:53.000 UTC,0x1aa8a592272c7a6323f6b243035ff2d803a8e1f0187594f5a45a1d296e7c6f56,106,0x55d398326f99059ff775485246999027b3197955,0xae13e4da0952f0b8fe04e21df53716fcf799a923,2.0023095785061223e+22
bnb,aave,3,36464159,2024-02-26 04:58:44.000 UTC,0x84142223a8458a4479ea754aff5361b9f158ef2cbf8de7c22bb2cc3cd254ba28,292,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0xae13e4da0952f0b8fe04e21df53716fcf799a923,2.0020397664939557e+22
