blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,depositor,amount
unichain,euler,2,27315605,2025-09-16 23:06:04.000 UTC,0x9ab6553d156d3ca5c2157a1d83886c0bed2f61a2253ff03313dbc5425a8a44a4,22,deposit,0x14d9143becc348920b68d123687045db49a016c6,0x7eaf8c22480129e5d7426e3a33880d7be19b50a7,7.2857200664e+22
unichain,euler,2,33417245,2025-11-26 14:00:04.000 UTC,0x2c61037207fbbbc64ac15245fca7ed4ebd21e096bc0d6dfad6f6b46515b01047,15,deposit_liquidation,0x576f68b0395738aef01811b8f8eec25302829f1d,0x2ec2e2574b7bae4de3df922c25c3207580a1b340,-5894520004922341
unichain,euler,2,30347947,2025-10-22 01:25:06.000 UTC,0x0187e9de83f71d479f09d694a433615a42b7c69d1b99cc9f7c65e87fae0f4e9c,46,withdraw,0x078d782b760474a361dda0af3839290b0ef57ad6,0xe674d3c41ae8d17ad5cfd45ff24dd1148a442caa,-500281
