blockchain,project,version,block_number,block_time,tx_hash,evt_index,token_address,recipient,amount
ethereum,aave_lido,3,20446968,2024-08-03 08:58:23.000 UTC,0x35bfa5ce81ad9a9bb6f9240b290d8d5027a8a627a6756acd2c43ebba14d86bfc,86,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe695175eaed06836f22d363fa4ddd82dc1d944c9,1.4888478115921598e+21
ethereum,aave_lido,3,20444445,2024-08-03 00:30:11.000 UTC,0x14e516091c35101aa3db12f67100b118223e2c49052950c4ae0ccd8ba5bd63cd,465,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4afc4d809c7a7f0c2f647da3a89a54573d001703,1.3e+19
ethereum,aave_lido,3,20443133,2024-08-02 20:05:35.000 UTC,0xf0eda867753757c6576b8a567b49cf7d21862de01c851cdc50765cadef019f3e,180,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcfd23170c2a4fdff9b03493056d71aa275468fe8,1.8075e+22
