blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,borrower,amount
unichain,euler,2,19163376,2025-06-14 14:35:35.000 UTC,0x2b2a5ca40353d8a66e752f9e6e58df01405b8e5be4523ff1f239fa96e2e79344,8,borrow,0x14d9143becc348920b68d123687045db49a016c6,0x6fdba16de9c131ef581069e02507c512a5574dbd,9.3729189887966e+24
unichain,euler,2,32553119,2025-11-16 13:57:58.000 UTC,0x151b7d9304a973c3a7403ed3ef35e6d95083f7bb40be90fcf3fa9f5c4faadc09,20,borrow_liquidation,0x078d782b760474a361dda0af3839290b0ef57ad6,0xe911f518449ba0011d84b047b4cde50daa081ec0,-16929332
unichain,euler,2,33609538,2025-11-28 19:24:57.000 UTC,0x36432cdde616fdda8a47c6cd8859c4adb795f7cbcb0a0b23e3b91cb0d7ba18b0,16,repay,0x14d9143becc348920b68d123687045db49a016c6,0xbbd7e249b45abb841cfed5893c4da4d55888906b,-46409907000000000000
