blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,borrower,amount
base,pike,1,29399141,2025-04-25 13:27,0x291de40916e75b1f41f22613cc95ed34606f28fec4f940c44368b1e6dd4e7f0e,289,borrow,0x4200000000000000000000000000000000000006,0x255ad6ee2a5dcdbf2e007e045ef53e9c0a3f73b0,284031214304805
base,pike,1,29993779,2025-05-09 07:48,0xa41269fc7232b1db1813294d8d6ba5b66275b44ddd7059c9e50dbb99c91bd854,170,borrow,0x4200000000000000000000000000000000000006,0x255ad6ee2a5dcdbf2e007e045ef53e9c0a3f73b0,10000000000000
