blockchain,project,version,block_number,block_time,tx_hash,evt_index,token_address,recipient,amount
fantom,granary,1,76299320,2024-02-25 19:51:32.000 UTC,0xaed4311640bd0470b2c6c56ad0d29e47cb86f16b23d7227ea9a490de82427ec9,68,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,0xf9d57263dbc832853b84d33c2d2b46bfb628462e,1.0452316460569922e+21
fantom,granary,1,76299303,2024-02-25 19:51:09.000 UTC,0x37661f3faf1f74caf7ffa3476a171391fb0645732212a158a7784763d2a3773b,68,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,0xf9d57263dbc832853b84d33c2d2b46bfb628462e,1.0665779888988363e+21
fantom,granary,1,76165451,2024-02-23 18:47:22.000 UTC,0xf7201d1e50b8e290262d1a221a7ac7b2bb30bcaa04f50602ac4e49d0f1e850a9,68,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,0xf9d57263dbc832853b84d33c2d2b46bfb628462e,8.780127795058095e+20
