blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,borrower,amount
bnb,granary,1,36601558,2024-03-01 23:43:21.000 UTC,0xd0b85960ee1be83666e16a45e8a9116b0b3ba845c92555e8d93b6fc86c9c6e14,266,borrow,0x1af3f329e8be154074d8769d1ffa4ee058b1dbc3,0xd3d99ab6981587d5522854ca370726eef63a8e4d,5e+19
bnb,granary,1,36084677,2024-02-13 00:06:38.000 UTC,0x39e07c8ca8a9f3297efc11905af23a253f43cd8b3e60decb309ae1008b0284bc,16,borrow_liquidation,0x2170ed0880ac9a755fd29b2688956bd959f933f8,0x2bd3ded95acd600e8c9dd3f49d04f4b5a9c3420f,-6.10375409868475e+16
bnb,granary,1,36602068,2024-03-02 00:08:54.000 UTC,0xda1503ff4d1afe4908319b298f8799e947c99a5d7c433b638fb1538d60fc6035,393,repay,0x1af3f329e8be154074d8769d1ffa4ee058b1dbc3,0xd3d99ab6981587d5522854ca370726eef63a8e4d,-4.9423670078735884e+19
