blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,borrower,amount
linea,aave,3,15770018,2025-02-13 09:29:52.000 UTC,0x9ae6b587c0583f864b9b9e3e8e8fcc401e442b567068ac0c964d79bb37a4e023,16,borrow,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,0x4758213271bfdc72224a7a8742dc865fc97756e1,300000000000000000
linea,aave,3,15770075,2025-02-13 09:31:46.000 UTC,0x82275264fb689444e09cacdcc5e66340e39352ca81736f5428c34d74a0bd235b,8,repay,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,0xd3ad72af19df2633e25f1370036a501b21232ed7,-250000026723359700
