blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,depositor,amount
optimism,aave,3,112532048,2023-11-22 14:21:13.000 UTC,0xfb4391d4ca54476a63cce827d5abe62792ca83913f4abf0f10f5379d4547997b,31,deposit,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x98fab5d1366de24f152ea683a1f23338351c47ea,2.15e+09
optimism,aave,3,112506216,2023-11-22 00:00:09.000 UTC,0xd8233d336481bcfe186c11db04b61c0e16de40c12c4250fb95d048188f1baa12,15,deposit_liquidation,0x68f180fcce6836688e9084f035309e29bf0a2095,0xd5175bac40fc20d7949e3cc918436440ab6e93ef,-1.0860691e+07
optimism,aave,3,112532072,2023-11-22 14:22:01.000 UTC,0xcf0e3ef220caa9d6881ceddb718f70a37689e508ab29c92ff45aa9c399a0dc44,29,withdraw,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x4ecb5300d9ec6bca09d66bfd8dcb532e3192dda1,-2e+06
