blockchain,project,version,block_number,block_time,tx_hash,evt_index,token_address,recipient,amount
zksync,zerolend,1,23734227,2024-01-10 23:22:20.000 UTC,0x583d2f4ce178434e6780fa3956065194acffbd6a7b78ddca7cdf064f5bad9a6a,37,0x5aea5775959fbc2557cc8789bc1bf90a239d9a91,0xed9cbd77c30aa94bc87d7d380109229f27fdfb8c,4.853407172358215e+17
zksync,zerolend,1,23734071,2024-01-10 23:19:42.000 UTC,0x66e5e984431d326815642bde43d4b88105423c81ac944a6facf5f059f0f9c60b,66,0x5aea5775959fbc2557cc8789bc1bf90a239d9a91,0xde3a831011a0e48415c2cc1451f0d53992454ec3,2.5329008880927332e+16
zksync,zerolend,1,23733501,2024-01-10 23:10:04.000 UTC,0x3367886432965db334392b82a516f8449f410cfe2735ea45788d805e1d65e88f,52,0x3355df6d4c9c3035724fd0e3914de96a5a83aaf4,0xed9cbd77c30aa94bc87d7d380109229f27fdfb8c,1.936555542e+09
