blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,borrower,amount
sonic,aave,3,11652637,2025-03-04 16:47:57.000 UTC,0x1da6f82836c5924820aeca0d76402712f2f42575dd1d8498f6dcbfd4149a6b2e,60,borrow,0x29219dd400f2bf60e5a23d13be72b486d4038894,0x7b3e637e0e27a6657cd7c21a5f46f90c6ea72307,999999000000
sonic,aave,3,11650474,2025-03-04 16:35:12.000 UTC,0xfa1004791e9f12226e88d1d54d0cec61cac63c6dd76c280e0646841c5ad46a45,4,repay,0x50c42deacd8fc9773493ed674b675be577f2634b,0x58f7781c28e6c35a37e0a9577f94ebd797ba8d1c,-491621103616
