blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,borrower,amount
arbitrum,radiant,1,173463506,2024-01-23 20:09:25.000 UTC,0xe6cb057e327f174c536213bdec1e42ec44fde3cde7880409986a646543054266,7,borrow,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x9fb1750da6266a05601855bb62767ebc742707b1,5e+10
arbitrum,radiant,1,173463749,2024-01-23 20:10:26.000 UTC,0x6b39e78b9d3f7ad2e1ff7ba034b67b460841a440c3dc58bcc25d419c73ad5bc5,9,repay,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xc797e807fbf2484aba2a92cf3a63242d043249bf,-3.214622684511704e+17
