blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,depositor,amount
zksync,zerolend,1,25024489,2024-01-26 14:47:45.000 UTC,0x8d49cd8febb529b29f9803e53217b6d0fec03cbc934c4dccfba1eede544fc49c,108,deposit,0x5aea5775959fbc2557cc8789bc1bf90a239d9a91,0x767b4a087c11d7581ac95eaffc1febfa26bad3d2,7.8e+16
zksync,zerolend,1,24774169,2024-01-23 14:00:12.000 UTC,0x5c3aa7dc4e8eedaaa8719a4da1362c6e928ad72a98befcaa9075042745db7479,28,deposit_liquidation,0x5aea5775959fbc2557cc8789bc1bf90a239d9a91,0xff1a33e98f4b99b32d6cdb8cf65b00a8959c4179,-1.2241649640257452e+18
zksync,zerolend,1,25024486,2024-01-26 14:47:42.000 UTC,0x6acf178a984409b2b86655007a29fc8c4867bb07b4f2194273210b1e6a87ddf9,37,withdraw,0x5aea5775959fbc2557cc8789bc1bf90a239d9a91,0x767b4a087c11d7581ac95eaffc1febfa26bad3d2,-4.100223141037512e+16
