blockchain,project,version,block_number,block_time,tx_hash,evt_index,token_address,recipient,amount
arbitrum,aave,3,153637323,2023-11-24 14:59:20.000 UTC,0x7c31e9a709a355dfbc99844d90d47c9eeee626ecbc54063402c2092e5138c9dd,46,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0x219ac6da971de6d943cffd1bd62abde71525d382,1.2207501850805626E21
arbitrum,aave,3,153636267,2023-11-24 14:54:52.000 UTC,0x1e21d53965b9e4a5cffecd8b93e4b0a7f4d5fe2a02ca3df2d7627e682f72aa5c,31,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xb236660f963f5de0bd209ef4ea3d875460a6be92,6894199485228987
arbitrum,aave,3,153635467,2023-11-24 14:51:20.000 UTC,0xe47b01d1f85053f95137db8f568687bf6cc63e6d067cabd9f8a622b502088542,19,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0xb236660f963f5de0bd209ef4ea3d875460a6be92,2.1492036131637735E19
