blockchain,project,version,block_number,block_time,tx_hash,evt_index,token_address,recipient,amount
ethereum,uwulend,1,18873837,2023-12-27 01:49:11.000 UTC,0xc73347042c5a63c86e0b6e34a5a72edd537940bf97d4cee77025fafbb9ec79c8,70,0x9b06f3c5de42d4623d7a2bd940ec735103c68a76,0x36b7cb577561f6a457bc13b3736c650567210a29,3.1540781601032474e+18
ethereum,uwulend,1,18731122,2023-12-07 01:24:23.000 UTC,0x26bef5bbd079bdb0409eccc8b3b7e74c25aff771da7237ddbdb4d77a4ad19d9a,71,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0000000ee05f7a814cd8f80a7912fdc0014817db,3.68528733445922e+17
ethereum,uwulend,1,18677973,2023-11-29 14:49:35.000 UTC,0x149db8b1ff7d3cad60ba3679b19caf47c0347ebb82911fd428269497dcb09b7a,141,0x853d955acef822db058eb8505911ed77f175b99e,0x36b7cb577561f6a457bc13b3736c650567210a29,2.7741927769745696e+20
