blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,depositor,amount
fantom,aave,3,47039111,2022-09-16 08:42:12.000 UTC,0x0e73719006a736baedafdc9461f3436bbc0461b13445a586d5929a7faa28a061,19,deposit,0xb3654dc3d10ea7645f8319668e8f54d2574fbdc8,0x2750814ea5029a0188d342ca8b02eaea1e34ffb5,1.0746453883702198e+19
fantom,aave,3,70375814,2023-11-09 12:57:58.000 UTC,0xf607712d2700e5382aa6387bb658392b8787b7e742ee73a49198f1f4653e0597,14,deposit_liquidation,0x04068da6c83afcfa0e13ba15a6696662335d5b75,0x47c6ba56931a56f52c58e1e2c1f903bba0ec27d7,-8.4070459e+07
fantom,aave,3,70972818,2023-11-21 19:55:54.000 UTC,0x1bdcbb42e14c41e69b71905eb3597aacdb06fa9df39ccae8ccec160039f1af31,250,withdraw,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,0x1dcda4de2bf6c7ad9a34788d22ae6b7d55016e1f,-7.159270669941061e+19
