blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,borrower,amount
celo,moola,1,22529052,2023-11-18 13:24:27.000 UTC,0xc46f6b6f24df4eac1d40b5151e931dc06b25449404ae78cfda0f8bd12e842d7f,48,borrow,0x471ece3750da237f93b8e339c536989b8978a438,0x3001a219e647409b94522c7ecc5795d97e467957,5.253204173274466E21
celo,moola,1,22524488,2023-11-18 07:04:07.000 UTC,0xac33f88c884b535f7d923f6843dbb14e8fd33c747c7c4cf67ae038c64f04f724,13,borrow_liquidation,0x765de816845861e75a25fca122bb6898b8b1282a,0xa904e2cde2f31e4a3f626f0d9054726dbca4695e,-9.11678883098489E20
celo,moola,1,22517317,2023-11-17 21:06:32.000 UTC,0xed3b46bac9b65f4c509d3a22a97cd9bbc000597c2db93261253ca67dd3577e79,30,repay,0xd8763cba276a3738e6de85b4b3bf5fded6d6ca73,0x1f5e8942d652d9b1f639a3f1f797d767ba458668,-2.2617154797991485E19
