blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,depositor,amount
base,pike,1,29994359,2025-05-09 08:07,0x2002d72e0b50d86087c236dfcc1da3ba88aa32a6ca0be29d3ecd7f34a5d697c2,212,deposit,0x4200000000000000000000000000000000000006,0x255ad6ee2a5dcdbf2e007e045ef53e9c0a3f73b0,10000000000000
base,pike,1,29034122,2025-04-17 02:39,0xc1c07911c2458913750056407c2869bd5c120127d4a54dab21bd4cd143d45cb4,212,deposit,0x4200000000000000000000000000000000000006,0x255ad6ee2a5dcdbf2e007e045ef53e9c0a3f73b0,100000000000000
base,pike,1,30343655,2025-05-17 10:10,0xb8a66d9644ee2ee168e489df75182235a2d9614ee731eab131e741d592cae415,137,deposit,0x4200000000000000000000000000000000000006,0x34b949cd18052f5f94802e09a26f34d85d292fe1,100000000000000
base,pike,1,29562816,2025-04-29 08:22,0xa16633c5878a65563abe649040485eb920f9df2f81486e5531f80c24cb8d231e,132,withdraw,0x4200000000000000000000000000000000000006,0x255ad6ee2a5dcdbf2e007e045ef53e9c0a3f73b0,-100000018527319
