blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,borrower,amount
scroll,layer_bank,1,3497715,2024-02-20 14:06:06.000 UTC,0xa5c01884798ec25fda1533e72b75f576795df4d02876759bfed60dcc291a9469,4,borrow,0x06efdbff2a14a7c8e15944d1f4a48f9f95f663a4,0xfdd62da4a77e1cd8ef41f68294786d2f2d4c917e,4.22427742e+08
scroll,layer_bank,1,3497285,2024-02-20 13:44:36.000 UTC,0xc919b298b8db6a55f1c15ef0f653253346e193f5a58519afe625a844e62a7204,34,borrow_liquidation,0x5300000000000000000000000000000000000004,0x4ffd0a59a26cb2aa76d403215e4cc2845c053994,-1.948419437862149e+15
scroll,layer_bank,1,3497739,2024-02-20 14:07:18.000 UTC,0xd9b5f059c144630be17a78c94c1f06fd3ae3599d8ffa3f2b1eee8499fd688908,8,repay,0x06efdbff2a14a7c8e15944d1f4a48f9f95f663a4,0xfdd62da4a77e1cd8ef41f68294786d2f2d4c917e,-6.59200346e+08
