blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,depositor,amount
ethereum,spark,1,19083358,2024-01-25 11:34:11.000 UTC,0x5dc50be790366554500126c4368de358b52d602c741a10d5da521e0ce910cf06,331,deposit,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x87246d341be37a9633072c633e40dc239d1a7a64,1.68710416119e+11
ethereum,spark,1,19073960,2024-01-24 03:55:59.000 UTC,0x75653aadd5844b903078e94a7ca2016781d97714eff5dc09883db0facb1252d5,36,deposit_liquidation,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb09f51a73e383bbc1a7ab826e97ea49d68dda3e4,-1.7286630753857738e+17
ethereum,spark,1,19083555,2024-01-25 12:13:59.000 UTC,0x7963a3ab1a0def4ef7da86706d0347de805133aa5a336590352e07e4534ac4b8,272,withdraw,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x87246d341be37a9633072c633e40dc239d1a7a64,-1.68710719763e+11
