blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,borrower,amount
optimism,granary,1,116886708,2024-03-02 09:36:33.000 UTC,0x2876854e172160457d02f45f687194d16099c8b6086b8925c110bf87782229e5,88,borrow,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xb4bbccb27cd9b6ea71105cf20b3d755fa527a6f0,1e+09
optimism,granary,1,116887995,2024-03-02 10:19:27.000 UTC,0x7ae2a9bdb42989a66a2ea1526333f01be190bc4b99f24c34f3bd2ccfa93a2b6d,68,borrow_liquidation,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x53e5071479ee5bc927eb5af5827e81f8d8d8545f,-1.760941e+06
optimism,granary,1,116889441,2024-03-02 11:07:39.000 UTC,0xd67a46d415b6f556ef51651e7af3f48f844308e24ed14cd37259bba62fd58797,493,repay,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0xa196baddbf410a549db37fe4847073f2ee94bd2a,-3.4213693176177213e+19
