blockchain,block_number,tx_hash,trace_address,destination_chain_id,user_address,currency_contract
polygon,42998127,0x71a24ba589a34782f9e618ae70cca16688fe89bac183a797572b9fc8da308f79,"6, 1",102,0xad53531ad96370bcf4a48de8338658e716f1d523,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
polygon,42998178,0xb3caba898110a883e17d55ed7202e5bf08f320d7b778773a065198364420e361,"1, 0",106,0xdf555d99aead6c8773efc063bf26cb1ab8fa680e,0x2297aebd383787a160dd0d9f71508148769342e3
polygon,42998280,0xd1741830c5621d38626486ef40ea0f733bd6ca4c9cb3868e0c6b144e28066ee0,"0, 11, 6, 1",106,0x084833191f2d6c8d1ad31d5bc00dcaf98b369139,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
polygon,42998282,0x05e9d848d76428746d1ae27e17de7855b704a8607fcba75ed518e55a09cc02e4,"6, 1",110,0x00dd8a19190e42f738a3c0ebffd7452151fce5cd,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
polygon,42416145,0x83616c96765cfde34687af0a88c3f6b94a96ec3da14f356808219e8274762113,"5, 6, 1",106,0x77a075f2e9f0ed2c97d6b56d76d530924d783829,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270
polygon,42418603,0xb76f2ce1f39e670a3c3ecd25a0231cad003f54d5c37fccfd2c2a7d13bd7e3051,"5, 6, 1",106,0x3a4beb811fb3ed743af0467b3428e9f39218fced,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270
